trial_within_subject,block,stimulus_id,feature1,feature2,feature3,feature4,feature5,category_feedback,agent_id,w1_true,w2_true,w3_true,w4_true,w5_true,c_true,log_c_true,bias_true,prob_cat1,sim_response,correct,performance
62,2,11001.jpg,1,1,0,0,1,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.4919575565613555,1,0,0.5806451612903226
63,2,01110.jpg,0,1,1,1,0,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.49034732657613334,1,0,0.5714285714285714
64,2,11110.jpg,1,1,1,1,0,1,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.6089905522860484,1,1,0.578125
65,3,01101.jpg,0,1,1,0,1,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.48989544606109686,1,0,0.5692307692307692
66,3,01100.jpg,0,1,1,0,0,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.4877255729237426,0,1,0.5757575757575758
67,3,11110.jpg,1,1,1,1,0,1,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.6104913500047114,1,1,0.582089552238806
68,3,11000.jpg,1,1,0,0,0,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.493141862457615,0,1,0.5882352941176471
69,3,10100.jpg,1,0,1,0,0,1,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.6090274376861272,1,1,0.5942028985507246
70,3,00011.jpg,0,0,0,1,1,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.38379110352817464,0,1,0.6
71,3,10001.jpg,1,0,0,0,1,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.49027022629724776,1,0,0.5915492957746479
72,3,00111.jpg,0,0,1,1,1,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.4890948843917961,0,1,0.5972222222222222
73,3,10011.jpg,1,0,0,1,1,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.48977154701616155,1,0,0.589041095890411
74,3,11001.jpg,1,1,0,0,1,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.48757711614087273,1,0,0.581081081081081
75,3,01110.jpg,0,1,1,1,0,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.49362715114202216,0,1,0.5866666666666667
76,3,00100.jpg,0,0,1,0,0,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.49173559233327324,1,0,0.5789473684210527
77,3,10110.jpg,1,0,1,1,0,1,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.610622159974679,1,1,0.5844155844155844
78,3,01011.jpg,0,1,0,1,1,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.38373778509004647,0,1,0.5897435897435898
79,3,00001.jpg,0,0,0,0,1,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.38220293332929733,0,1,0.5949367088607594
80,3,11010.jpg,1,1,0,1,0,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.4946801005682785,1,0,0.5875
81,3,10000.jpg,1,0,0,0,0,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.4923648240698827,1,0,0.5802469135802469
82,3,01001.jpg,0,1,0,0,1,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.38064413238017036,0,1,0.5853658536585366
83,3,00010.jpg,0,0,0,1,0,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.38805097198529265,0,1,0.5903614457831325
84,3,00000.jpg,0,0,0,0,0,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.38465507126317783,0,1,0.5952380952380952
85,3,10111.jpg,1,0,1,1,1,1,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.6115864460111962,0,0,0.5882352941176471
86,3,11111.jpg,1,1,1,1,1,1,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.6113355996617972,1,1,0.5930232558139535
87,3,11100.jpg,1,1,1,0,0,1,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.60969146786617745,1,1,0.5977011494252874
88,3,01010.jpg,0,1,0,1,0,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.3847903860528195,1,0,0.5909090909090909
89,3,01000.jpg,0,1,0,0,0,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.3806974592759891,0,1,0.5955056179775281
90,3,10010.jpg,1,0,0,1,0,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.49185700285652245,1,0,0.5888888888888889
91,3,01111.jpg,0,1,1,1,1,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.4934456644910849,1,0,0.5824175824175825
92,3,00101.jpg,0,0,1,0,1,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.489413208910858,0,1,0.5869565217391305
93,3,11011.jpg,1,1,0,1,1,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.49073462134737367,0,1,0.5913978494623656
94,3,00110.jpg,0,0,1,1,0,0,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.4941403931526252,0,1,0.5957446808510638
95,3,10101.jpg,1,0,1,0,1,1,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.6092764538967339,1,1,0.6
96,3,11101.jpg,1,1,1,0,1,1,69,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.609867397920455,1,1,0.6041666666666666
1,1,11101.jpg,1,1,1,0,1,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.5,1,1,1
2,1,11111.jpg,1,1,1,1,1,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.5,0,0,0.5
3,1,00001.jpg,0,0,0,0,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.5,1,0,0.3333333333333333
4,1,00111.jpg,0,0,1,1,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.487814783078484,1,0,0.25
5,1,00101.jpg,0,0,1,0,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.43007558859265066,0,1,0.4
6,1,00100.jpg,0,0,1,0,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.41112741948453,0,1,0.5
7,1,01001.jpg,0,1,0,0,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.41232533949024597,0,1,0.5714285714285714
8,1,11110.jpg,1,1,1,1,0,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.6374788680241645,0,0,0.5
9,1,01101.jpg,0,1,1,0,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.4515882771583977,1,0,0.4444444444444444
10,1,00010.jpg,0,0,0,1,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.3835479087413301,0,1,0.5
11,1,10110.jpg,1,0,1,1,0,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.6120187253168387,0,0,0.45454545454545453
12,1,01000.jpg,0,1,0,0,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.37861109409189986,0,1,0.5
13,1,10001.jpg,1,0,0,0,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.5159657175840757,0,1,0.5384615384615384
14,1,01011.jpg,0,1,0,1,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.3910821551834292,1,0,0.5
15,1,11001.jpg,1,1,0,0,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.5125882069045962,0,1,0.5333333333333333
16,1,10010.jpg,1,0,0,1,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.5202795427882735,1,0,0.5
17,1,01111.jpg,0,1,1,1,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.49888865187667736,0,1,0.5294117647058824
18,1,00110.jpg,0,0,1,1,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.485251248581818,0,1,0.5555555555555556
19,1,10111.jpg,1,0,1,1,1,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.6090011353513334,0,0,0.5263157894736842
20,1,10011.jpg,1,0,0,1,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.5139627711303553,0,1,0.55
21,1,01010.jpg,0,1,0,1,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.39574540328549573,1,0,0.5238095238095238
22,1,01100.jpg,0,1,1,0,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.4771625811003973,1,0,0.5
23,1,10100.jpg,1,0,1,0,0,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.6011856830054315,1,1,0.5217391304347826
24,1,11011.jpg,1,1,0,1,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.5094217462822673,0,1,0.5416666666666666
25,1,01110.jpg,0,1,1,1,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.48740406462221086,0,1,0.56
26,1,00011.jpg,0,0,0,1,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.3862535099183618,0,1,0.5769230769230769
27,1,11000.jpg,1,1,0,0,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.5041281340875912,0,1,0.5925925925925926
28,1,10000.jpg,1,0,0,0,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.4978734607586665,1,0,0.5714285714285714
29,1,11010.jpg,1,1,0,1,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.49943184001518526,0,1,0.5862068965517241
30,1,00000.jpg,0,0,0,0,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.38289215527184695,0,1,0.6
31,1,11100.jpg,1,1,1,0,0,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.60729214080467,0,0,0.5806451612903226
32,1,10101.jpg,1,0,1,0,1,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.606081530055673,1,1,0.59375
33,2,01010.jpg,0,1,0,1,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.3820737222226592,0,1,0.6060606060606061
34,2,10011.jpg,1,0,0,1,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.49079546884172964,0,1,0.6176470588235294
35,2,01011.jpg,0,1,0,1,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.38005903331337554,1,0,0.6
36,2,10101.jpg,1,0,1,0,1,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.6152842992149555,1,1,0.6111111111111112
37,2,11100.jpg,1,1,1,0,0,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.6144582361473544,0,0,0.5945945945945946
38,2,10010.jpg,1,0,0,1,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.4841101939671699,0,1,0.6052631578947368
39,2,10000.jpg,1,0,0,0,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.4882438137843748,0,1,0.6153846153846154
40,2,01100.jpg,0,1,1,0,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.5026568056011078,0,1,0.625
41,2,00011.jpg,0,0,0,1,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.37979853834771354,0,1,0.6341463414634146
42,2,01000.jpg,0,1,0,0,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.384011045070327,0,1,0.6428571428571429
43,2,10100.jpg,1,0,1,0,0,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.616500115985011,1,1,0.6511627906976745
44,2,00110.jpg,0,0,1,1,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.493922538459366,1,0,0.6363636363636364
45,2,00000.jpg,0,0,0,0,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.38503914865037114,0,1,0.6444444444444445
46,2,10110.jpg,1,0,1,1,0,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.6111023650515508,0,0,0.6304347826086957
47,2,11101.jpg,1,1,1,0,1,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.6164056535506647,1,1,0.6382978723404256
48,2,11011.jpg,1,1,0,1,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.48480197288630633,1,0,0.625
49,2,01001.jpg,0,1,0,0,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.3820770307031828,0,1,0.6326530612244898
50,2,01111.jpg,0,1,1,1,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.49090270362485033,0,1,0.64
51,2,10001.jpg,1,0,0,0,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.4925588780624107,0,1,0.6470588235294118
52,2,00010.jpg,0,0,0,1,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.3780103220407159,1,0,0.6346153846153846
53,2,11000.jpg,1,1,0,0,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.49073915850660277,0,1,0.6415094339622641
54,2,00100.jpg,0,0,1,0,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.5020113457407019,1,0,0.6296296296296297
55,2,00001.jpg,0,0,0,0,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.38312270362832945,1,0,0.6181818181818182
56,2,10111.jpg,1,0,1,1,1,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.6124034214618326,1,1,0.625
57,2,11111.jpg,1,1,1,1,1,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.6129112759745354,0,0,0.6140350877192983
58,2,01101.jpg,0,1,1,0,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.4968660361554898,1,0,0.603448275862069
59,2,00111.jpg,0,0,1,1,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.4941546024439423,1,0,0.5932203389830508
60,2,11010.jpg,1,1,0,1,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.48858296545842494,0,1,0.6
61,2,00101.jpg,0,0,1,0,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.4947983928304752,1,0,0.5901639344262295
62,2,11001.jpg,1,1,0,0,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.4919575565613555,1,0,0.5806451612903226
63,2,01110.jpg,0,1,1,1,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.49034732657613334,1,0,0.5714285714285714
64,2,11110.jpg,1,1,1,1,0,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.6089905522860484,1,1,0.578125
65,3,01101.jpg,0,1,1,0,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.48989544606109686,1,0,0.5692307692307692
66,3,01100.jpg,0,1,1,0,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.4877255729237426,0,1,0.5757575757575758
67,3,11110.jpg,1,1,1,1,0,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.6104913500047114,1,1,0.582089552238806
68,3,11000.jpg,1,1,0,0,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.493141862457615,0,1,0.5882352941176471
69,3,10100.jpg,1,0,1,0,0,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.6090274376861272,1,1,0.5942028985507246
70,3,00011.jpg,0,0,0,1,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.38379110352817464,0,1,0.6
71,3,10001.jpg,1,0,0,0,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.49027022629724776,1,0,0.5915492957746479
72,3,00111.jpg,0,0,1,1,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.4890948843917961,0,1,0.5972222222222222
73,3,10011.jpg,1,0,0,1,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.48977154701616155,1,0,0.589041095890411
74,3,11001.jpg,1,1,0,0,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.48757711614087273,1,0,0.581081081081081
75,3,01110.jpg,0,1,1,1,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.49362715114202216,0,1,0.5866666666666667
76,3,00100.jpg,0,0,1,0,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.49173559233327324,1,0,0.5789473684210527
77,3,10110.jpg,1,0,1,1,0,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.610622159974679,1,1,0.5844155844155844
78,3,01011.jpg,0,1,0,1,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.38373778509004647,0,1,0.5897435897435898
79,3,00001.jpg,0,0,0,0,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.38220293332929733,0,1,0.5949367088607594
80,3,11010.jpg,1,1,0,1,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.4946801005682785,1,0,0.5875
81,3,10000.jpg,1,0,0,0,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.4923648240698827,1,0,0.5802469135802469
82,3,01001.jpg,0,1,0,0,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.38064413238017036,0,1,0.5853658536585366
83,3,00010.jpg,0,0,0,1,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.38805097198529265,0,1,0.5903614457831325
84,3,00000.jpg,0,0,0,0,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.38465507126317783,0,1,0.5952380952380952
85,3,10111.jpg,1,0,1,1,1,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.6115864460111962,0,0,0.5882352941176471
86,3,11111.jpg,1,1,1,1,1,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.6113355996617972,1,1,0.5930232558139535
87,3,11100.jpg,1,1,1,0,0,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.60969146786617745,1,1,0.5977011494252874
88,3,01010.jpg,0,1,0,1,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.3847903860528195,1,0,0.5909090909090909
89,3,01000.jpg,0,1,0,0,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.3806974592759891,0,1,0.5955056179775281
90,3,10010.jpg,1,0,0,1,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.49185700285652245,1,0,0.5888888888888889
91,3,01111.jpg,0,1,1,1,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.4934456644910849,1,0,0.5824175824175825
92,3,00101.jpg,0,0,1,0,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.489413208910858,0,1,0.5869565217391305
93,3,11011.jpg,1,1,0,1,1,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.49073462134737367,0,1,0.5913978494623656
94,3,00110.jpg,0,0,1,1,0,0,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.4941403931526252,0,1,0.5957446808510638
95,3,10101.jpg,1,0,1,0,1,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.6092764538967339,1,1,0.6
96,3,11101.jpg,1,1,1,0,1,1,70,0.35,0.1,0.35,0.1,0.1,1,0,0.5,0.609867397920455,1,1,0.6041666666666666
1,1,11101.jpg,1,1,1,0,1,1,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.5,1,1,1
2,1,11111.jpg,1,1,1,1,1,1,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.5,0,0,0.5
3,1,00001.jpg,0,0,0,0,1,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.5,1,0,0.3333333333333333
4,1,00111.jpg,0,0,1,1,1,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.4762657727602409,1,0,0.25
5,1,00101.jpg,0,0,1,0,1,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.3598677679654421,0,1,0.4
6,1,00100.jpg,0,0,1,0,0,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.3238921036525281,0,1,0.5
7,1,01001.jpg,0,1,0,0,1,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.32172792636821806,0,1,0.5714285714285714
8,1,11110.jpg,1,1,1,1,0,1,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.7502974181359535,0,0,0.5
9,1,01101.jpg,0,1,1,0,1,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.4021504294589127,1,0,0.4444444444444444
10,1,00010.jpg,0,0,0,1,0,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.27590843361612444,0,1,0.5
11,1,10110.jpg,1,0,1,1,0,1,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.7075084037664107,1,1,0.5454545454545454
12,1,01000.jpg,0,1,0,0,0,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.26427273227397774,0,1,0.5833333333333334
13,1,10001.jpg,1,0,0,0,1,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.5262678902782925,0,1,0.6153846153846154
14,1,01011.jpg,0,1,0,1,1,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.28603248016770155,0,1,0.6428571428571429
15,1,11001.jpg,1,1,0,0,1,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.5125540528225511,0,1,0.6666666666666666
16,1,10010.jpg,1,0,0,1,0,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.5291616791499034,1,0,0.625
17,1,01111.jpg,0,1,1,1,1,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.48223499035562717,0,1,0.6470588235294118
18,1,00110.jpg,0,0,1,1,0,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.4563011153449538,0,1,0.6666666666666666
19,1,10111.jpg,1,0,1,1,1,1,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.7015444673397607,0,0,0.631578947368421
20,1,10011.jpg,1,0,0,1,1,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.5099348957343676,0,1,0.65
21,1,01010.jpg,0,1,0,1,0,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.29290750453184444,1,0,0.6190476190476191
22,1,01100.jpg,0,1,1,0,0,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.43860981128647364,1,0,0.5909090909090909
23,1,10100.jpg,1,0,1,0,0,1,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.6881692853764252,1,1,0.6086956521739131
24,1,11011.jpg,1,1,0,1,1,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.5003834008914687,0,1,0.625
25,1,01110.jpg,0,1,1,1,0,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.45762821533706277,0,1,0.64
26,1,00011.jpg,0,0,0,1,1,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.27896281331063677,0,1,0.6538461538461539
27,1,11000.jpg,1,1,0,0,0,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.4914726925139943,1,0,0.6296296296296297
28,1,10000.jpg,1,0,0,0,0,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.4777161492196415,1,0,0.6071428571428571
29,1,11010.jpg,1,1,0,1,0,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.48041358508582377,0,1,0.6206896551724138
30,1,00000.jpg,0,0,0,0,0,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.27356278143168167,0,1,0.6333333333333333
31,1,11100.jpg,1,1,1,0,0,1,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.6997542286616282,0,0,0.6129032258064516
32,1,10101.jpg,1,0,1,0,1,1,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.6975015930282614,1,1,0.625
33,2,01010.jpg,0,1,0,1,0,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.27069202840404705,0,1,0.6363636363636364
34,2,10011.jpg,1,0,0,1,1,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.46318518498302713,0,1,0.6470588235294118
35,2,01011.jpg,0,1,0,1,1,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.2672994668873362,1,0,0.6285714285714286
36,2,10101.jpg,1,0,1,0,1,1,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.7131805331070845,1,1,0.6388888888888888
37,2,11100.jpg,1,1,1,0,0,1,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.7123936832228911,0,0,0.6216216216216216
38,2,10010.jpg,1,0,0,1,0,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.45021372914099084,0,1,0.631578947368421
39,2,10000.jpg,1,0,0,0,0,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.45823632498375205,0,1,0.6410256410256411
40,2,01100.jpg,0,1,1,0,0,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.48552726452337425,1,0,0.625
41,2,00011.jpg,0,0,0,1,1,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.26709355830007714,0,1,0.6341463414634146
42,2,01000.jpg,0,1,0,0,0,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.27440206384520444,0,1,0.6428571428571429
43,2,10100.jpg,1,0,1,0,0,1,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.7148603631804975,1,1,0.6511627906976745
44,2,00110.jpg,0,0,1,1,0,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.4705872033110878,1,0,0.6363636363636364
45,2,00000.jpg,0,0,0,0,0,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.27653341877423093,0,1,0.6444444444444445
46,2,10110.jpg,1,0,1,1,0,1,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.7057832798932926,0,0,0.6304347826086957
47,2,11101.jpg,1,1,1,0,1,1,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.7159151368872543,1,1,0.6382978723404256
48,2,11011.jpg,1,1,0,1,1,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.45236972070867315,1,0,0.625
49,2,01001.jpg,0,1,0,0,1,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.27065018868906,0,1,0.6326530612244898
50,2,01111.jpg,0,1,1,1,1,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.46441961589107394,0,1,0.64
51,2,10001.jpg,1,0,0,0,1,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.4670397058039219,0,1,0.6470588235294118
52,2,00010.jpg,0,0,0,1,0,0,71,0.35,0.1,0.35,0.1,0.1,2,0.6931471805599453,0.5,0.26466802817629326,1,0,0.6346153846153846
